filename,microscope,cell_line,culture_medium,formation_method,seeding_density,timepoint,biological_rep,technical_rep,magnification,full_path,mask_path,timepoint_hour,seeding_density_num
SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T3_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMHG,LiquidOverlay-ULA,6000cells,168h,B3,T3,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T3_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T3_10X.tiff,168,6000
SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B3_T3_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMLG,LiquidOverlay-ULA,6000cells,168h,B3,T3,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B3_T3_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B3_T3_10X.tiff,168,6000
SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMF12,LiquidOverlay-ULA,6000cells,168h,B3,T1,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.tiff,168,6000
SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T4_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,RPMI,LiquidOverlay-ULA,6000cells,168h,B1,T4,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T4_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T4_10X.tiff,168,6000
SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMF12,LiquidOverlay-ULA,6000cells,168h,B1,T2,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.tiff,168,6000
SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B3_T4_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMLG,LiquidOverlay-ULA,6000cells,168h,B3,T4,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B3_T4_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B3_T4_10X.tiff,168,6000
SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B1_T1_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,MEM,LiquidOverlay-ULA,6000cells,168h,B1,T1,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B1_T1_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B1_T1_10X.tiff,168,6000
SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B2_T2_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMHG,LiquidOverlay-ULA,6000cells,168h,B2,T2,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B2_T2_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B2_T2_10X.tiff,168,6000
SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T1_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,RPMI,LiquidOverlay-ULA,6000cells,168h,B1,T1,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T1_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T1_10X.ome.tiff,168,6000
SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMHG,LiquidOverlay-ULA,6000cells,168h,B1,T5,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.tiff,168,6000
SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMHG,LiquidOverlay-ULA,6000cells,168h,B1,T2,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.tiff,168,6000
SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T5_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,EMEM,LiquidOverlay-ULA,6000cells,168h,B3,T5,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T5_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T5_10X.tiff,168,6000
SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T5_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMHG,LiquidOverlay-ULA,6000cells,168h,B3,T5,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T5_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T5_10X.tiff,168,6000
SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B1_T6_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMLG,LiquidOverlay-ULA,6000cells,168h,B1,T6,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B1_T6_10X.tiff,168,6000
SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T1_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMHG,LiquidOverlay-ULA,6000cells,168h,B1,T1,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T1_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T1_10X.tiff,168,6000
SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B2_T1_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMLG,LiquidOverlay-ULA,6000cells,168h,B2,T1,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B2_T1_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B2_T1_10X.tiff,168,6000
SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,RPMI,LiquidOverlay-ULA,6000cells,168h,B1,T2,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.tiff,168,6000
SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T7_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMHG,LiquidOverlay-ULA,6000cells,168h,B3,T7,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T7_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T7_10X.tiff,168,6000
SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B2_T1_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMF12,LiquidOverlay-ULA,6000cells,168h,B2,T1,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B2_T1_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B2_T1_10X.tiff,168,6000
SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B1_T3_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMF12,LiquidOverlay-ULA,6000cells,168h,B1,T3,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B1_T3_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMF12_LiquidOverlay-ULA_6000cells_168h_B1_T3_10X.tiff,168,6000
SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMLG,LiquidOverlay-ULA,6000cells,168h,B1,T5,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.tiff,168,6000
SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B2_T1_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,RPMI,LiquidOverlay-ULA,6000cells,168h,B2,T1,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B2_T1_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B2_T1_10X.tiff,168,6000
SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T7_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,EMEM,LiquidOverlay-ULA,6000cells,168h,B3,T7,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T7_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T7_10X.tiff,168,6000
SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,MEM,LiquidOverlay-ULA,6000cells,168h,B1,T2,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.tiff,168,6000
SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B3_T2_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,MEM,LiquidOverlay-ULA,6000cells,168h,B3,T2,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B3_T2_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B3_T2_10X.tiff,168,6000
SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,EMEM,LiquidOverlay-ULA,6000cells,168h,B3,T1,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.tiff,168,6000
SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B3_T3_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,MEM,LiquidOverlay-ULA,6000cells,168h,B3,T3,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B3_T3_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B3_T3_10X.tiff,168,6000
SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,MEM,LiquidOverlay-ULA,6000cells,168h,B1,T5,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.tiff,168,6000
SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B1_T6_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,EMEM,LiquidOverlay-ULA,6000cells,168h,B1,T6,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B1_T6_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B1_T6_10X.tiff,168,6000
SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,EMEM,LiquidOverlay-ULA,6000cells,168h,B1,T2,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B1_T2_10X.tiff,168,6000
SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T3_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMHG,LiquidOverlay-ULA,6000cells,168h,B1,T3,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T3_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B1_T3_10X.tiff,168,6000
SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T6_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,EMEM,LiquidOverlay-ULA,6000cells,168h,B3,T6,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T6_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T6_10X.tiff,168,6000
SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B2_T3_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMLG,LiquidOverlay-ULA,6000cells,168h,B2,T3,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B2_T3_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B2_T3_10X.tiff,168,6000
SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B2_T5_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,RPMI,LiquidOverlay-ULA,6000cells,168h,B2,T5,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B2_T5_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B2_T5_10X.tiff,168,6000
SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,MEM,LiquidOverlay-ULA,6000cells,168h,B3,T1,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_MEM_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.tiff,168,6000
SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,EMEM,LiquidOverlay-ULA,6000cells,168h,B1,T5,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B1_T5_10X.tiff,168,6000
SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B2_T2_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,RPMI,LiquidOverlay-ULA,6000cells,168h,B2,T2,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B2_T2_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B2_T2_10X.tiff,168,6000
SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMHG,LiquidOverlay-ULA,6000cells,168h,B3,T1,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMHG_LiquidOverlay-ULA_6000cells_168h_B3_T1_10X.tiff,168,6000
SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T4_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,EMEM,LiquidOverlay-ULA,6000cells,168h,B3,T4,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T4_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_EMEM_LiquidOverlay-ULA_6000cells_168h_B3_T4_10X.tiff,168,6000
SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B2_T2_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMLG,LiquidOverlay-ULA,6000cells,168h,B2,T2,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B2_T2_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B2_T2_10X.tiff,168,6000
SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T8_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,RPMI,LiquidOverlay-ULA,6000cells,168h,B1,T8,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T8_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_RPMI_LiquidOverlay-ULA_6000cells_168h_B1_T8_10X.tiff,168,6000
SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B1_T3_10X.ome.tiff,Axiovert200M_DeWever_Images,SKOV3,DMEMLG,LiquidOverlay-ULA,6000cells,168h,B1,T3,10,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Images/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B1_T3_10X.ome.tiff,/kaggle/input/slimia/Axiovert200M/Axiovert200M/Axiovert200M_DeWever/Manual segmentations/SKOV3/6000_Cells/SKOV3_DMEMLG_LiquidOverlay-ULA_6000cells_168h_B1_T3_10X.tiff,168,6000
